Wall time,Step,Value
1622469195.7109125,10,50.26951599121094
1622469196.0880194,20,28.597503662109375
1622469200.609352,30,13.663164138793945
1622469205.0647593,40,11.638591766357422
1622469209.342008,50,11.669947624206543
1622469214.2787254,60,12.34193229675293
1622469218.4704916,70,16.893848419189453
1622469223.1195304,80,17.976226806640625
1622469227.6701972,90,34.19518280029297
1622469232.758928,100,33.6930046081543
1622469237.4672592,110,52.91193389892578
1622469241.2534626,120,31.608291625976562
1622469245.589575,130,35.6512451171875
1622469250.3002932,140,29.547359466552734
1622469254.708819,150,30.92076301574707
1622469259.308686,160,38.16324996948242
1622469263.6312866,170,36.748409271240234
1622469267.6543615,180,39.4992790222168
1622469271.9062378,190,45.954315185546875
1622469276.364204,200,48.7537841796875
1622469280.675542,210,59.684913635253906
1622469284.9712446,220,61.68739700317383
1622469289.385214,230,56.31260681152344
1622469294.3116503,240,72.02909088134766
1622469298.5270517,250,69.32612609863281
1622469302.689437,260,72.30814361572266
1622469307.3712351,270,79.89673614501953
1622469312.3246248,280,74.88617706298828
1622469317.1543849,290,76.96234130859375
1622469322.387397,300,64.66841125488281
1622469327.2301543,310,78.71087646484375
1622469331.6488764,320,73.71017456054688
1622469336.7480526,330,85.27526092529297
1622469341.4609227,340,71.53852081298828
1622469346.5968714,350,79.63478088378906
1622469351.2906523,360,79.27019500732422
1622469356.2440646,370,83.06047058105469
1622469362.1474767,380,76.46684265136719
1622469367.759248,390,74.6341323852539
1622469373.4618084,400,80.3845443725586
1622469378.8691018,410,82.37564849853516
1622469383.4657393,420,64.70939636230469
1622469388.2401567,430,84.70877075195312
1622469394.5554695,440,82.97698211669922
1622469400.1228404,450,85.07449340820312
1622469404.537573,460,82.85086059570312
1622469408.7706912,470,78.97189331054688
1622469412.6735,480,82.34706115722656
1622469417.3189778,490,74.84442901611328
1622469422.5154207,500,77.60846710205078
1622469426.7139907,510,73.84062957763672
1622469431.2095897,520,82.73897552490234
1622469435.8528225,530,77.3113021850586
1622469440.5886478,540,77.98863983154297
1622469444.6109424,550,75.1958999633789
1622469449.5151348,560,67.64396667480469
1622469454.6670148,570,65.02059173583984
1622469459.624971,580,75.88121032714844
1622469464.6607072,590,72.2984390258789
1622469468.897526,600,74.16203308105469
1622469473.5514183,610,71.31047058105469
1622469477.8401701,620,85.26326751708984
1622469482.400202,630,64.87461853027344
1622469486.8233824,640,66.83904266357422
1622469491.7380602,650,70.2803955078125
1622469496.1762724,660,87.5193862915039
1622469501.1294346,670,80.27471923828125
1622469505.0952544,680,63.61764907836914
1622469510.7526982,690,87.57373809814453
1622469528.886741,700,80.46961975097656
1622469551.9665606,710,71.43135833740234
1622469573.7795696,720,88.08049774169922
1622469594.420282,730,78.54330444335938
1622469617.3053162,740,107.77851104736328
1622469638.086648,750,78.89544677734375
1622469658.6308753,760,83.55055236816406
1622469679.2344782,770,92.65856170654297
1622469703.824618,780,86.75454711914062
1622469727.3814206,790,95.97637939453125
1622469751.5205166,800,111.75381469726562
1622469775.305922,810,103.8636703491211
1622469802.8991017,820,103.44219970703125
1622469830.070446,830,100.63750457763672
1622469854.6995416,840,107.81336212158203
1622469881.247926,850,113.62495422363281
1622469911.809045,860,91.34954071044922
1622469942.697991,870,97.28998565673828
1622469972.1661472,880,71.42041015625
1622470002.2518368,890,109.49359130859375
1622470032.4931784,900,82.48910522460938
1622470065.2037666,910,98.30265808105469
1622470108.1206005,920,74.44766998291016
1622470142.969725,930,116.03472900390625
1622470179.7444012,940,337.01641845703125
1622470211.6962416,950,104.26782989501953
1622470303.8255186,960,132.01400756835938
1622470391.5877087,970,405.41217041015625
1622470540.7709067,980,737.2322387695312
1622470643.0548444,990,486.9179992675781
1622470782.6184158,1000,656.0528564453125
1622471016.674104,1010,690.6073608398438
1622471281.3587892,1020,707.8851928710938
1622471467.1729429,1030,732.42578125
1622471702.4941802,1040,754.3495483398438
1622472019.0622025,1050,813.1176147460938
1622472312.6279063,1060,738.78125
1622472563.7748637,1070,816.8136596679688
1622472880.9012341,1080,816.2484130859375
1622473177.2291906,1090,739.6107177734375
1622473467.7669854,1100,817.56689453125
1622473779.9848611,1110,795.5604858398438
1622474101.6611352,1120,806.3130493164062
1622474348.9680314,1130,660.7599487304688
1622474626.9416184,1140,753.6594848632812
1622474926.0504003,1150,763.6258544921875
1622475247.6673012,1160,762.6881103515625
1622475569.8632293,1170,741.942138671875
1622475826.5913434,1180,696.7252197265625
1622476124.3130674,1190,742.9258422851562
1622476399.9162996,1200,752.354248046875
1622476681.8066502,1210,804.825439453125
1622476934.4937606,1220,706.130615234375
1622477148.8306258,1230,776.2160034179688
1622477441.6161964,1240,750.4127197265625
1622477647.3841093,1250,420.81951904296875
1622477903.8017447,1260,789.4996948242188
1622478119.3069167,1270,512.77392578125
1622478426.906374,1280,1099.50390625
1622478718.7485764,1290,848.8699951171875
1622478943.0468686,1300,731.924072265625
1622479185.251828,1310,748.240478515625
1622479446.9035172,1320,1342.9991455078125
1622479618.1744652,1330,414.7281188964844
1622479795.9153137,1340,882.7212524414062
1622480097.3407557,1350,1283.7591552734375
1622480423.1096358,1360,1402.51171875
1622480721.7656834,1370,1521.04296875
1622480962.1427853,1380,1522.1500244140625
1622481242.9501717,1390,1462.7557373046875
1622481464.8576477,1400,153.4244384765625
1622481730.7273388,1410,1410.6195068359375
1622481997.328281,1420,1558.0030517578125
1622482234.3957446,1430,1309.9073486328125
1622482561.0875108,1440,1551.950439453125
1622482887.9694948,1450,1548.8973388671875
1622483122.8439949,1460,1585.624267578125
1622483419.1655757,1470,1572.759521484375
1622483713.101585,1480,1603.5574951171875
1622484040.047245,1490,1568.3690185546875
1622484339.244209,1500,1653.79833984375
1622484579.1952705,1510,1452.752197265625
1622484826.6534543,1520,1631.005859375
1622485154.1890404,1530,1679.774169921875
1622485409.750928,1540,1675.0538330078125
1622485659.9589183,1550,1747.8173828125
1622485906.4341578,1560,1768.364990234375
1622486205.8819642,1570,1730.4615478515625
1622486521.7407997,1580,1787.436767578125
1622486822.5984137,1590,1832.250732421875
1622487125.5287967,1600,1807.209228515625
1622487390.1718674,1610,1613.1173095703125
1622487549.3761477,1620,1831.72705078125
1622487827.893507,1630,1805.257568359375
1622488132.887697,1640,1892.754638671875
1622488401.179823,1650,1986.402587890625
1622488718.1319222,1660,1912.101318359375
1622489028.836347,1670,2021.4527587890625
1622489329.8820713,1680,2013.2589111328125
1622489645.6836195,1690,2041.2021484375
1622489882.0908067,1700,2030.0140380859375
1622490181.411223,1710,2108.933837890625
1622490510.4693587,1720,2114.577880859375
1622490781.4160225,1730,2082.971435546875
1622491078.0637906,1740,1847.6661376953125
1622491354.337137,1750,2079.69482421875
1622491682.9235432,1760,2108.553955078125
1622491889.0713813,1770,2135.313720703125
1622492163.4263103,1780,2116.060302734375
1622492425.738425,1790,2149.657958984375
1622492723.200076,1800,2083.349365234375
1622492977.7403615,1810,2128.158203125
1622493306.3594365,1820,2137.609375
1622493598.845174,1830,2152.061279296875
1622493879.0656884,1840,2150.2412109375
1622494125.6739764,1850,2148.6630859375
1622494418.758053,1860,2157.99462890625
1622494713.5058813,1870,2173.011962890625
1622495020.234971,1880,2136.880126953125
1622495295.6455128,1890,2160.193115234375
1622495625.0421066,1900,2156.9892578125
1622495866.2164204,1910,1263.5072021484375
1622496092.8496287,1920,2146.28369140625
1622496302.9468563,1930,2154.83544921875
1622496555.5056958,1940,1915.334228515625
1622496846.2082815,1950,2161.590087890625
1622497128.9039462,1960,2205.155517578125
1622497436.194976,1970,2176.4853515625
1622497751.281956,1980,2207.604248046875
1622498061.8934162,1990,2183.29052734375
1622498297.306139,2000,2176.151123046875
1622498583.2617624,2010,2158.720703125
1622498855.8334677,2020,2199.637451171875
1622499138.6828048,2030,2192.111083984375
1622499388.0915742,2040,2129.713623046875
1622499665.1837306,2050,2174.9697265625
1622499894.5805843,2060,2165.2041015625
1622500151.9828732,2070,2234.248291015625
1622500452.12113,2080,2214.994384765625
1622500769.695225,2090,2243.49755859375
1622501096.828727,2100,2000.28369140625
1622501401.5901523,2110,2265.699462890625
1622501731.520028,2120,2047.027587890625
1622502053.170668,2130,2036.62060546875
1622502292.3212514,2140,2280.21142578125
1622502494.099581,2150,2199.877685546875
1622502816.5508127,2160,2248.87158203125
1622503133.1346068,2170,2251.265869140625
1622503462.9512928,2180,2241.131591796875
1622503790.3657832,2190,2260.49169921875
1622504038.3615096,2200,1169.877685546875
1622504307.040148,2210,1565.2825927734375
1622504597.543327,2220,2209.955078125
1622504842.3888128,2230,2012.2452392578125
1622505093.353962,2240,1572.4061279296875
1622505287.0151844,2250,2017.305908203125
1622505576.679885,2260,2277.984619140625
1622505882.644495,2270,2236.75830078125
1622506187.3549602,2280,2281.288818359375
1622506497.06234,2290,2247.055419921875
1622506793.2720969,2300,2253.3203125
1622507108.5950854,2310,2116.145751953125
1622507297.016568,2320,2133.084228515625
1622507592.3926575,2330,2273.978271484375
1622507882.9380913,2340,2295.53759765625
1622508158.3605847,2350,2356.318603515625
1622508468.5701127,2360,2284.69140625
1622508755.4031742,2370,2341.63818359375
1622509008.1179526,2380,2327.091796875
1622509281.418755,2390,2298.958984375
1622509558.564976,2400,2283.21142578125
1622509861.2382128,2410,2199.1201171875
1622510097.3415773,2420,2270.321044921875
1622510407.3099697,2430,2144.1015625
1622510686.3462243,2440,2403.026123046875
1622510920.8204517,2450,2299.69580078125
1622511194.0323849,2460,2314.874267578125
1622511424.0056045,2470,2373.72900390625
1622511653.6548872,2480,2350.333740234375
1622511959.9602685,2490,2255.160888671875
1622512249.1173332,2500,2226.08203125
1622512554.55608,2510,2319.536865234375
1622512842.0854762,2520,652.4660034179688
1622513122.1247756,2530,2374.936279296875
1622513393.250068,2540,13.544811248779297
1622513611.146263,2550,2341.752685546875
1622513852.5491982,2560,2442.744873046875
1622514124.0564547,2570,2404.875
1622514414.3968596,2580,2370.43701171875
1622514691.4313607,2590,292.6832275390625
1622514804.8736033,2600,2366.60107421875
1622514946.0872533,2610,2417.648193359375
1622515189.1770198,2620,2331.055419921875
1622515493.2064266,2630,2431.64794921875
1622515806.0324361,2640,2434.430908203125
1622516091.4966557,2650,2397.889892578125
1622516372.88753,2660,2407.501953125
1622516598.7708254,2670,2420.733154296875
1622516906.8560987,2680,2397.14794921875
1622517160.43474,2690,2434.122802734375
1622517429.8223965,2700,2399.264404296875
1622517713.7594066,2710,2377.242431640625
1622517962.5860105,2720,2431.7998046875
1622518257.0301867,2730,2420.658447265625
1622518493.476566,2740,2401.2080078125
1622518791.8617797,2750,2390.98876953125
1622519087.9566166,2760,2448.90283203125
1622519317.1054623,2770,2448.273193359375
1622519630.6536617,2780,2429.20751953125
1622519901.8982306,2790,2379.02099609375
1622520099.1619687,2800,2431.388671875
1622520364.2762377,2810,2428.60791015625
1622520688.1069934,2820,2370.736328125
1622520959.6778405,2830,2370.58447265625
1622521289.0519767,2840,2309.176025390625
1622521576.119127,2850,2476.82275390625
1622521871.0062695,2860,2321.8310546875
1622522092.9054127,2870,2451.465576171875
1622522318.0825286,2880,2376.552978515625
1622522603.367976,2890,2423.158935546875
1622522851.9072626,2900,2409.001708984375
1622523133.1372826,2910,2434.37109375
1622523432.8260307,2920,2459.407470703125
1622523659.8367612,2930,1762.693359375
1622523957.224426,2940,2317.090576171875
1622524251.3657882,2950,2356.90576171875
1622524538.8241687,2960,2365.649169921875
1622524840.8655343,2970,2389.236328125
1622525091.1093462,2980,2359.8388671875
1622525325.4272692,2990,2409.909423828125
1622525619.9519658,3000,2434.03662109375
1622525917.9422877,3010,2425.455078125
1622526202.2103732,3020,2428.090087890625
1622526452.7054965,3030,2340.091796875
1622526725.4057748,3040,2290.51806640625
1622527017.4364169,3050,2375.782958984375
1622527335.271,3060,2424.334716796875
1622527666.7979732,3070,2463.9423828125
1622527988.6260273,3080,2501.406982421875
1622528301.3810973,3090,2462.95068359375
1622528570.958112,3100,2410.82666015625
1622528823.1959932,3110,2375.296630859375
1622529120.8232412,3120,2273.07568359375
1622529414.571734,3130,2403.173583984375
1622529712.2089345,3140,2457.9580078125
1622530014.700202,3150,2448.550048828125
1622530324.1636522,3160,2482.144775390625
1622530568.0526216,3170,2469.482177734375
1622530903.181696,3180,2404.7822265625
1622531236.4648364,3190,2543.90869140625
1622531523.0069273,3200,2448.89013671875
1622531800.9306977,3210,2498.979248046875
1622532089.941349,3220,2463.99169921875
1622532406.1057656,3230,2472.098388671875
1622532676.8830786,3240,2483.756591796875
1622532884.4639416,3250,2489.572509765625
1622533137.4514658,3260,2484.5185546875
1622533444.9961326,3270,2429.195068359375
