Wall time,Step,Value
1622469397.9317243,6279,0.282228946685791
1622469533.5468295,10445,1.3089866638183594
1622469620.6713912,13304,0.5946956872940063
1622469848.8317895,20841,0.4536162316799164
1622469973.9305792,24938,0.5694762468338013
1622470136.6432822,30300,0.47989681363105774
1622470245.1598833,33803,0.6745405793190002
1622470407.2804828,39025,0.6835545897483826
1622470500.7601283,42131,0.37862318754196167
1622470573.9795942,44349,0.38984090089797974
1622470723.9436631,49165,0.34591856598854065
1622470741.7410088,49752,0.38315266370773315
1622470815.0790489,51971,0.3060438334941864
1622470816.3394043,52013,0.4122757315635681
1622470924.8758423,55629,0.3861234784126282
1622470995.5186725,57944,0.5551267862319946
1622471243.851601,65858,0.24393661320209503
1622471313.0508883,67898,0.47749975323677063
1622471341.3794262,68826,0.3350972533226013
1622471388.6156812,70360,0.25467008352279663
1622471490.2765543,73453,0.2992675006389618
1622471638.1674693,78229,0.3021206557750702
1622471897.559054,86402,0.2471502274274826
1622472021.7728484,90172,0.31585901975631714
1622472041.9922473,90822,0.1709471493959427
1622472086.7555907,92253,0.19952739775180817
1622472494.2523773,105077,0.18743163347244263
1622472588.0171003,107868,0.25641319155693054
1622472651.9098997,109914,0.24477767944335938
1622472655.4295037,110026,0.12860406935214996
1622472943.4047241,119025,0.12958329916000366
1622472958.4129162,119508,0.13324594497680664
1622473271.3160644,129285,0.3201294541358948
1622473271.9435723,129305,0.27571386098861694
1622473455.9050891,135169,0.24134157598018646
1622473624.7412906,140342,0.29728901386260986
1622474008.4232934,152310,0.1069599837064743
1622474077.9446092,154525,0.2742263376712799
1622474091.3009543,154951,0.13561953604221344
1622474235.392973,159308,0.2676253020763397
1622474589.5185773,170375,0.10685919970273972
1622474835.1295114,177973,0.13159726560115814
1622474899.9304092,180033,0.4379018247127533
1622475079.0642295,185500,0.3020623028278351
1622475335.6556547,193440,0.2605457901954651
1622475390.7166648,195194,0.25787386298179626
1622475551.081275,200265,0.20209823548793793
1622475559.3357043,200528,0.15370696783065796
1622475817.7633188,208520,0.25266119837760925
1622475950.070089,212513,0.1468457728624344
1622475952.4838471,212589,0.26080986857414246
1622475982.804244,213545,0.15229830145835876
1622476005.3251228,214262,0.17183876037597656
1622476191.8073425,219984,0.1684408187866211
1622476327.4524012,224275,0.15690582990646362
1622476642.0009022,234040,0.31421056389808655
1622476768.4493868,237824,0.14881613850593567
1622476783.6117268,238303,0.1571931093931198
1622476873.0316093,241146,0.13384458422660828
1622477061.2047856,246917,0.14042644202709198
1622477084.1524405,247649,0.18751978874206543
1622477121.5326047,248826,0.23778419196605682
1622477135.9064515,249278,0.15535233914852142
1622477314.8458202,254728,0.21338202059268951
1622477429.1465452,258361,0.23805038630962372
1622477565.1768517,262451,0.307345986366272
1622477569.7603354,262594,0.1480211615562439
1622477750.9273043,268220,0.1986616998910904
1622478027.2697732,276716,0.33172255754470825
1622478031.7680728,276857,0.6567026972770691
1622478120.8371813,279544,0.6554950475692749
1622478588.8487644,294062,0.3260040283203125
1622478958.5809104,305298,0.2000531703233719
1622478981.993438,306033,0.31215599179267883
1622479043.727931,307984,0.2864101231098175
1622479127.956838,310630,0.16360405087471008
1622479405.6616862,319156,0.22732920944690704
1622479628.9007227,325850,0.2306515872478485
1622479771.3334186,330337,0.18845131993293762
1622479896.1076736,334022,0.30525460839271545
1622480026.3243673,338112,0.29737019538879395
1622480069.6813653,339476,0.24521148204803467
1622480161.1361613,342132,1.1980115175247192
1622480256.717215,345132,0.16049885749816895
1622480277.573539,345781,0.29922232031822205
1622480353.8934987,348177,0.11569736152887344
1622480707.613325,359064,0.3570670783519745
1622481021.5134785,368494,0.29560187458992004
1622481145.1494894,372370,0.20370694994926453
1622481233.8042793,375145,0.1544579565525055
1622481395.74951,380027,0.15884362161159515
1622481579.9450696,385772,0.26495617628097534
1622481838.9436562,393643,0.2100978046655655
1622481872.8361433,394700,0.14672724902629852
1622482440.8935769,412051,0.25202739238739014
1622482573.643641,415985,0.22217004001140594
1622483358.5684266,440091,0.23237356543540955
1622483457.4961412,442968,0.17138680815696716
1622483838.3467605,454646,0.20871533453464508
1622483853.9749572,455133,0.2252497673034668
1622483941.1811848,457858,0.8537311553955078
1622484555.241338,476623,0.2050630748271942
1622484582.0772884,477271,0.18552519381046295
1622484652.1227028,479462,0.1557561755180359
1622484858.5059445,485675,0.5530935525894165
1622484994.5132222,489920,0.2339756190776825
1622485091.472211,492941,0.287148118019104
1622485432.2691486,503151,0.1777137815952301
1622485497.8174021,505191,0.23876918852329254
1622485940.3249834,518578,0.35645729303359985
1622486119.1084456,524137,0.27669355273246765
1622486119.4610016,524148,0.19708046317100525
1622486237.0356357,527601,0.41364988684654236
1622486290.17505,529260,0.5636513829231262
1622486319.3535557,530171,0.2738760709762573
1622486357.7493436,531363,0.2965933382511139
1622486522.3499243,536278,26.48236083984375
1622486642.453421,540036,0.3615328073501587
1622487010.0935109,551267,0.2883371412754059
1622487134.90115,554922,0.2207927107810974
1622487324.1222608,560804,0.21946492791175842
1622487457.1772857,564746,0.3491453230381012
1622487880.9730535,577504,0.3056320548057556
1622488036.1365168,582319,0.23689749836921692
1622488298.1928623,590254,0.6430016756057739
1622488350.1578016,591873,32.82749938964844
1622488461.9770555,595146,0.2347625195980072
1622488498.8681147,596290,0.30246201157569885
1622488695.7827036,602418,0.23624169826507568
1622488881.3338413,607983,0.287153422832489
1622489009.3703198,611957,0.6977906227111816
1622489297.469383,620672,0.1986207515001297
1622489473.2160485,625908,0.2093227654695511
1622489900.5642002,638730,0.3128954768180847
1622490104.8289907,645081,0.4117025136947632
1622490217.8988972,648385,0.3304593563079834
1622490309.7930121,651236,0.24244390428066254
1622490600.2189078,660033,0.32091033458709717
1622490704.6606379,663283,0.2490122765302658
1622490865.3347588,668062,0.2929892838001251
1622490916.4073217,669637,0.29143062233924866
1622490991.7946947,671975,0.36880582571029663
1622491318.5934048,681928,0.3015208840370178
1622491643.317554,691816,0.5294184684753418
1622491696.6293263,693254,0.345884770154953
1622492258.8444355,710277,0.32951223850250244
1622492292.2654572,711319,0.4513758718967438
1622492317.684152,712111,0.4930737018585205
1622492475.5726242,716796,0.45545533299446106
1622492612.0782855,721038,20.7274227142334
1622492882.5133502,729213,0.27755263447761536
1622492963.7450492,731737,0.2271289974451065
1622493356.5173328,743518,0.24942030012607574
1622493569.1141145,750133,0.39745086431503296
1622493817.966597,757657,0.19488713145256042
1622493908.683886,760267,0.18862752616405487
1622493990.293608,762809,0.2896922826766968
1622494254.2658968,770786,0.4480588734149933
1622494336.7730446,773346,0.24709755182266235
1622494369.4813442,774361,0.29061487317085266
1622494680.489569,783802,0.8134799003601074
1622494755.461916,785912,1.1124471426010132
1622494775.993299,786554,0.22667494416236877
1622494798.477375,787252,0.206717848777771
1622494881.6014156,789837,0.5059925317764282
1622495182.0213923,798909,0.25769302248954773
1622495454.3541927,807146,0.43622082471847534
1622495463.4014525,807428,0.24670590460300446
1622495484.8418756,808093,0.27865272760391235
1622495538.3048222,809754,0.45190340280532837
1622495591.6497145,811399,0.3179932236671448
1622495609.1000743,811941,0.29863810539245605
1622495612.3923695,812043,0.4084271192550659
1622495857.1015356,819421,0.22941988706588745
1622495872.4697633,819761,0.7135496139526367
1622495991.8890243,823465,0.36118584871292114
1622496598.572933,841660,0.663581132888794
1622496710.3084373,845119,0.36518436670303345
1622497261.6707437,861762,0.2726162374019623
1622497418.0447533,866600,0.31695231795310974
1622497426.2725973,866856,0.26133933663368225
1622497728.2101235,875994,0.8565961718559265
1622497776.0932562,877265,0.2152707576751709
1622497785.7135904,877563,0.6841686964035034
1622497830.8376622,878961,0.2180551290512085
1622497948.1690009,882607,0.26106759905815125
1622497963.001617,883059,0.44317054748535156
1622498088.075792,886717,0.18554455041885376
1622498479.0329947,898546,0.2775885760784149
1622498713.6343868,905570,0.18716472387313843
1622498730.896287,906106,0.30159249901771545
1622498856.0609772,909775,0.4270099401473999
1622498893.4726255,910935,0.38775941729545593
1622499091.2097485,917046,0.3114232122898102
1622499260.2208352,922065,0.26022791862487793
1622499289.3876224,922965,0.18751420080661774
1622499398.1768858,926109,0.22176408767700195
1622499471.265002,928361,0.2718452215194702
1622499973.0805933,943449,0.1991753727197647
1622500060.5458212,946150,0.2604614198207855
1622500120.609622,948003,0.4218408167362213
1622500256.9506402,952016,0.26443642377853394
1622500385.1767907,955982,1.3331183195114136
1622500486.6382394,958911,0.21732446551322937
1622500557.965683,961117,0.25210854411125183
1622500875.3370907,970695,0.24867922067642212
1622500879.675945,970830,0.2458539605140686
1622501263.046835,982461,0.20563749969005585
1622501435.8977783,987592,0.19825080037117004
1622501674.7619066,994960,0.170901358127594
1622501880.954095,1001155,0.7365903854370117
1622502022.8735654,1005527,0.2994823157787323
1622502127.676061,1008572,0.21083351969718933
1622502169.5514169,1009872,0.18727725744247437
1622502308.977222,1013962,0.3338947296142578
1622502378.006093,1016086,0.5147520303726196
