Wall time,Step,Value
1624178771.848864,1719,14.69215202331543
1624178773.57736,1789,20.67573356628418
1624178774.2062683,1836,15.150357246398926
1624178774.4066494,1851,16.492685317993164
1624178774.7474384,1876,14.884004592895508
1624178774.9856846,1894,16.359411239624023
1624178775.8261654,1904,11.799044609069824
1624178775.9753885,1915,16.48076057434082
1624178776.2287166,1934,21.51323127746582
1624178776.7835317,1975,19.24109649658203
1624178777.2951941,2011,20.008991241455078
1624178777.4292676,2020,13.948993682861328
1624178779.2995982,2102,13.79369831085205
1624178779.56317,2120,19.194917678833008
1624178779.8178754,2138,12.667530059814453
1624178780.050003,2154,18.399375915527344
1624178781.5711908,2202,14.859479904174805
1624178782.9909658,2305,15.468323707580566
1624178783.4158273,2336,17.613386154174805
1624178784.3252175,2346,15.848417282104492
1624178784.8389304,2383,22.102890014648438
1624178785.2470992,2411,21.844825744628906
1624178785.5918546,2433,16.52392578125
1624178787.0048978,2483,15.252253532409668
1624178787.32784,2506,18.155899047851562
1624178787.4368997,2514,12.622213363647461
1624178787.8593528,2544,13.972241401672363
1624178788.0419104,2557,17.34531593322754
1624178788.2358007,2571,17.11379623413086
1624178788.452932,2586,16.448013305664062
1624178789.6902182,2612,15.310810089111328
1624178789.9342341,2629,20.240312576293945
1624178790.205685,2648,12.301397323608398
1624178790.3645608,2659,15.221092224121094
1624178790.5823212,2674,16.83785629272461
1624178790.9176638,2697,22.82447052001953
1624178791.4335203,2732,15.220086097717285
1624178792.3891292,2743,14.192270278930664
1624178792.4840975,2750,11.920454978942871
1624178792.6680105,2763,14.953353881835938
1624178793.3075547,2807,17.609079360961914
1624178793.9599602,2853,18.14598846435547
1624178794.1934068,2870,18.823701858520508
1624178795.175052,2890,21.70151710510254
1624178795.5559604,2917,14.785674095153809
1624178795.708079,2928,15.667027473449707
1624178795.901625,2942,14.23614501953125
1624178796.0872142,2955,15.840017318725586
1624178796.4346151,2980,17.093992233276367
1624178796.7376556,3001,17.01302719116211
1624178797.9003305,3021,13.412494659423828
1624178798.3219688,3048,15.419987678527832
1624178798.7310264,3074,15.087767601013184
1624178798.939807,3088,17.104198455810547
1624178799.2390077,3108,14.95197582244873
1624178799.5536962,3129,23.69350242614746
1624178800.406804,3142,17.272642135620117
1624178800.5707047,3154,16.475936889648438
1624178800.7091863,3164,14.029619216918945
1624178801.0008378,3185,16.7703800201416
1624178801.2365649,3202,19.147581100463867
1624178802.0538306,3260,14.866424560546875
1624178803.2988775,3296,15.227819442749023
1624178803.7911112,3331,11.971492767333984
1624178804.2366526,3363,13.936609268188477
1624178804.4793627,3380,20.052963256835938
1624178804.922863,3411,31.291851043701172
1624178805.7719946,3429,12.97509765625
1624178805.976008,3443,19.089218139648438
1624178806.252007,3462,17.067626953125
1624178806.476328,3478,18.770248413085938
1624178806.7606275,3498,20.220996856689453
1624178806.8923929,3507,14.11846923828125
1624178808.5793204,3576,12.044829368591309
1624178808.7519853,3588,16.85866928100586
1624178808.9080937,3599,15.025315284729004
1624178809.3655837,3632,17.236738204956055
1624178809.6593773,3653,21.11263656616211
1624178809.78952,3662,13.076194763183594
1624178810.6484087,3679,16.877559661865234
1624178811.284289,3724,17.55916976928711
1624178813.1629946,3812,14.193498611450195
1624178813.303044,3822,13.696276664733887
1624178813.8421915,3859,17.397485733032227
1624178814.0102212,3870,14.495499610900879
1624178814.2066238,3884,16.132064819335938
1624178814.7507548,3922,19.933277130126953
1624178816.3652325,3969,20.205026626586914
1624178816.8667147,4004,16.978782653808594
1624178817.0257306,4015,14.943370819091797
1624178817.4369392,4045,18.542823791503906
1624178817.779462,4070,12.132883071899414
1624178818.0590208,4090,21.911897659301758
1624178819.0994391,4112,17.288789749145508
1624178820.356448,4202,23.765541076660156
1624178820.633406,4222,22.63179588317871
1624178820.8150702,4235,15.581798553466797
1624178820.9219425,4243,11.900565147399902
1624178821.1120656,4257,14.311750411987305
1624178823.0124004,4332,21.38002586364746
1624178823.4205697,4360,14.125661849975586
1624178823.6229312,4374,18.04328727722168
1624178823.7625935,4384,13.319066047668457
1624178823.9928758,4400,19.006053924560547
1624178825.441538,4440,16.921945571899414
1624178825.7228827,4459,15.210550308227539
1624178826.2133918,4493,13.093847274780273
1624178826.5311725,4515,14.147316932678223
1624178826.7504103,4530,16.67775535583496
1624178828.1248322,4568,14.261876106262207
1624178828.4953306,4594,12.690526962280273
1624178829.778601,4685,14.62874984741211
1624178830.938139,4702,15.307425498962402
1624178831.061207,4711,14.411869049072266
1624178831.326125,4729,20.772262573242188
1624178831.5190852,4743,16.92912483215332
1624178832.3616471,4801,15.364678382873535
1624178832.4936335,4810,13.285523414611816
1624178833.7906246,4846,17.110733032226562
1624178834.4180317,4888,18.22018814086914
1624178834.5698917,4898,13.838031768798828
1624178834.8910506,4920,20.948925018310547
1624178835.0841956,4933,16.308671951293945
1624178835.6343849,4970,20.739513397216797
1624178836.8305345,5000,18.65528678894043
1624178837.1381829,5021,16.304931640625
1624178837.3747914,5038,19.376495361328125
1624178837.5315034,5049,14.496296882629395
1624178837.8796108,5074,24.395681381225586
1624178838.1648004,5095,16.88738250732422
1624178838.3408885,5108,15.943338394165039
1624178839.7100708,5146,19.556337356567383
1624178839.957118,5164,15.006326675415039
1624178840.1873634,5181,17.02976417541504
1624178840.3145947,5190,15.69470500946045
1624178840.5482419,5206,17.471996307373047
1624178840.7683425,5222,18.268539428710938
1624178840.8952806,5231,13.453264236450195
1624178841.0717852,5244,15.786699295043945
1624178843.6063185,5358,26.379079818725586
1624178843.8658886,5377,17.225887298583984
1624178844.6409445,5433,13.372147560119629
1624178844.7493203,5441,11.761932373046875
1624178846.5584693,5513,18.802818298339844
1624178847.41236,5573,18.5896053314209
1624178847.661854,5590,18.18865394592285
1624178848.2171648,5628,13.301034927368164
1624178849.493383,5650,19.797452926635742
1624178849.6325176,5659,12.939420700073242
1624178849.9541924,5680,22.080425262451172
1624178850.1714685,5694,15.580348014831543
1624178850.403226,5709,16.811132431030273
1624178850.5831366,5721,15.697802543640137
1624178850.8312657,5737,18.21340560913086
1624178851.3308022,5770,24.75374412536621
1624178851.646089,5792,23.731889724731445
1624178851.8183353,5803,15.556573867797852
1624178853.2642252,5840,16.16843605041504
1624178853.531463,5858,19.772703170776367
1624178854.0193615,5891,13.273650169372559
1624178854.598061,5928,18.959489822387695
1624178854.9741917,5954,13.804723739624023
1624178855.1312077,5965,13.906392097473145
1624178856.5893762,6009,12.962433815002441
1624178856.7773328,6022,16.135120391845703
1624178856.921141,6032,15.401558876037598
1624178857.0955107,6043,14.53355884552002
1624178857.8212557,6088,18.250396728515625
1624178857.9994454,6100,13.792945861816406
1624178860.1842115,6117,13.67495059967041
1624178860.3603363,6128,14.766953468322754
1624178861.2491531,6190,15.31984806060791
1624178861.4018688,6201,14.593562126159668
1624178862.9775872,6250,16.3969669342041
1624178863.2013218,6266,16.94004249572754
1624178864.1212347,6334,24.02688217163086
1624178864.3258793,6349,15.952444076538086
1624178864.482957,6360,15.840818405151367
1624178864.951934,6393,30.83981704711914
1624178865.0914657,6403,13.571449279785156
1624178865.4125557,6426,20.86749267578125
1624178866.40908,6435,14.52889347076416
1624178866.5876496,6448,14.522701263427734
1624178866.9743128,6475,16.804101943969727
1624178867.2209835,6493,20.29804229736328
1624178867.5039194,6514,18.64483642578125
1624178867.7195625,6529,17.9100399017334
1624178869.8109624,6606,13.795196533203125
1624178870.014081,6621,17.644054412841797
1624178870.142814,6630,12.628288269042969
1624178870.3310938,6644,16.373991012573242
1624178870.558076,6660,19.289892196655273
1624178870.9200945,6686,12.9469575881958
1624178871.250893,6710,11.642171859741211
1624178872.6172833,6729,13.873861312866211
1624178872.7984216,6742,16.149076461791992
1624178872.924612,6751,15.330431938171387
1624178873.4117606,6786,15.465079307556152
1624178873.5651543,6797,14.35484504699707
1624178873.7843924,6813,12.296469688415527
1624178874.0424757,6832,15.055970191955566
1624178876.4928977,6854,15.33218002319336
1624178876.6670964,6867,14.269329071044922
1624178877.031266,6894,11.611836433410645
1624178877.193415,6906,15.22443962097168
1624178877.7206507,6944,14.497166633605957
1624178877.9156096,6958,17.424728393554688
1624178880.4608958,6980,20.083349227905273
1624178880.7054718,6996,16.68596649169922
1624178880.8145537,7003,12.853249549865723
1624178881.0178726,7017,15.514131546020508
1624178881.2245805,7031,17.564416885375977
1624178881.6281023,7058,12.132346153259277
1624178881.796126,7069,15.475893020629883
1624178882.0590131,7086,17.07939910888672
1624178882.3431644,7103,19.814369201660156
1624178884.1664906,7142,23.276533126831055
1624178885.1101682,7197,14.740944862365723
1624178885.2455728,7205,12.778196334838867
1624178885.8803995,7242,16.73861312866211
1624178892.0033405,7286,14.661356925964355
1624178892.0986445,7293,10.762934684753418
1624178892.2760348,7306,13.221248626708984
1624178892.8534033,7341,16.343141555786133
1624178893.525479,7380,21.920177459716797
1624178893.7254136,7392,15.013354301452637
1624178898.482212,7405,16.28255271911621
1624178898.741322,7420,18.726194381713867
1624178898.9527748,7432,16.081178665161133
1624178899.214646,7447,18.21324348449707
1624178899.3687634,7456,13.462617874145508
1624178899.874828,7488,21.225980758666992
1624178900.1568985,7508,21.74491310119629
1624178900.3344343,7521,17.030445098876953
1624178900.4359703,7528,12.019133567810059
1624178901.0014367,7546,19.92331314086914
1624178901.1643972,7558,15.252141952514648
1624178901.440226,7577,13.684890747070312
1624178902.9958336,7679,15.201764106750488
1624178903.7934408,7737,17.24248504638672
1624178904.075424,7756,19.731657028198242
1624178904.4272518,7781,15.35845947265625
1624178904.5673723,7791,14.509024620056152
1624178904.768427,7805,16.09897804260254
1624178904.874064,7812,12.586621284484863
1624178905.3970406,7825,15.536795616149902
1624178905.5815792,7837,14.737833976745605
1624178905.848486,7856,22.132095336914062
1624178906.0066068,7867,14.667829513549805
1624178906.1374211,7876,12.752494812011719
1624178906.4529903,7898,14.160285949707031
1624178906.5640242,7906,14.953954696655273
1624178907.2645524,7940,13.851337432861328
1624178907.63263,7965,16.47713851928711
1624178908.1000912,7997,16.148357391357422
1624178908.4990885,8022,22.806697845458984
1624178908.7907078,8041,18.909347534179688
1624178910.2863398,8139,16.058256149291992
1624178910.4089293,8148,13.636837005615234
1624178910.8166845,8177,28.010534286499023
1624178911.523726,8227,16.052492141723633
1624178911.706678,8240,17.913074493408203
1624178912.2468793,8265,16.410078048706055
1624178912.833932,8306,22.282814025878906
1624178913.4351223,8348,16.710243225097656
1624178914.3632479,8400,17.558610916137695
1624178915.4234066,8475,23.090595245361328
1624178915.5203342,8482,12.904568672180176
1624178915.7233675,8496,15.42833137512207
1624178916.1428924,8525,20.47051429748535
1624178916.391325,8543,21.822589874267578
1624178920.4418957,8556,15.858636856079102
1624178920.620112,8567,14.185892105102539
1624178920.9320428,8586,21.8513126373291
1624178921.2800658,8608,11.427547454833984
1624178921.671012,8633,10.997625350952148
1624178921.930086,8650,15.886445045471191
1624178922.121202,8663,16.718704223632812
1624178922.2409332,8671,12.76187801361084
1624178928.0540073,8709,14.039504051208496
1624178928.2791905,8724,14.398493766784668
1624178928.5402951,8742,20.098072052001953
1624178928.9472344,8769,18.14311981201172
1624178929.4458039,8803,14.411012649536133
1624178930.621468,8827,17.981494903564453
1624178931.2175956,8863,16.07485008239746
1624178931.4749172,8879,20.36238670349121
1624178931.8062475,8898,14.989629745483398
1624178931.9244761,8905,12.476091384887695
1624178932.237694,8923,19.864389419555664
1624178933.6096075,8948,12.774417877197266
1624178933.9335382,8967,14.437190055847168
1624178934.1071687,8977,12.60859203338623
1624178934.7715652,9022,12.61236572265625
1624178935.0348332,9040,16.72972297668457
1624178935.2834947,9056,19.406187057495117
1624178935.6378312,9077,20.01471519470215
1624178937.9828823,9128,15.48236083984375
1624178938.2312856,9145,17.48468017578125
1624178938.5253649,9164,18.994733810424805
1624178938.9177864,9188,15.175447463989258
1624178942.3843348,9229,17.037202835083008
1624178942.6394172,9247,18.550533294677734
1624178942.8499553,9262,18.734174728393555
1624178943.0570283,9277,18.62409782409668
1624178943.3361056,9297,19.9987850189209
1624178943.527471,9311,16.180662155151367
1624178944.3193495,9367,14.905252456665039
1624178947.6986341,9397,18.815099716186523
1624178947.9166746,9412,17.613452911376953
1624178948.0900264,9424,16.17238998413086
1624178948.231779,9434,14.726642608642578
1624178948.3792212,9444,14.468957901000977
1624178948.8735569,9479,13.461586952209473
1624178949.1885173,9501,23.246335983276367
1624178950.202059,9518,19.13181495666504
1624178951.6047328,9616,19.01178550720215
1624178955.0776744,9657,12.771778106689453
1624178955.7193382,9704,13.653525352478027
1624178955.887082,9716,16.41328239440918
1624178956.1132815,9732,18.477787017822266
1624178957.7173336,9787,19.202434539794922
1624178958.196693,9821,17.332555770874023
1624178958.3272142,9830,13.656098365783691
1624178958.720085,9858,27.659326553344727
1624178958.8629067,9868,14.716958045959473
1624178959.5634425,9919,21.516071319580078
1624178961.5453222,9996,23.840576171875
1624178962.3156154,10049,31.08707618713379
1624178963.812882,10151,60.86125183105469
1624178964.927206,10226,42.56520080566406
1624178967.192171,10382,106.72908782958984
1624178969.2161222,10515,64.89348602294922
1624178970.9543142,10630,29.633840560913086
1624178975.507325,10914,55.681640625
1624178976.5354898,10983,71.79325103759766
1624178978.3263237,11096,69.08646392822266
1624178989.6116793,11907,347.37225341796875
1624178991.577561,11977,17.257152557373047
1624178995.0109935,12223,154.2934112548828
1624178998.697977,12491,33.23322677612305
1624179000.6244104,12629,38.10688018798828
1624179002.5382347,12768,25.264610290527344
1624179003.938577,12814,26.87714958190918
1624179004.8946939,12880,64.62361145019531
1624179007.5119998,13067,82.00656127929688
1624179008.7574651,13156,33.48805618286133
1624179010.0057383,13245,85.00466918945312
1624179011.0447915,13318,22.315385818481445
1624179012.4300885,13417,94.2267074584961
1624179013.740434,13509,84.58180236816406
1624179014.726637,13580,27.80922508239746
1624179017.8366346,13752,77.88579559326172
1624179018.8530793,13825,67.60165405273438
1624179019.8749223,13898,33.968563079833984
1624179025.781706,14302,18.608591079711914
1624179026.9583538,14383,39.26723861694336
1624179028.5653572,14443,68.56158447265625
1624179030.303982,14562,72.1135025024414
1624179031.0673244,14613,60.3868408203125
1624179032.268978,14695,91.60894775390625
1624179034.0484445,14818,120.26631164550781
1624179044.8141413,15524,81.34554290771484
1624179048.5871634,15800,79.35995483398438
1624179049.705333,15881,19.255016326904297
1624179051.5619648,16007,52.9620246887207
1624179059.2459264,16457,64.7188491821289
1624179060.2499695,16524,75.54896545410156
1624179061.6287112,16618,29.685821533203125
1624179064.332233,16777,70.15389251708984
1624179065.324822,16842,72.65048217773438
1624179066.5540886,16922,56.95832061767578
1624179068.4493108,16990,80.9209213256836
1624179069.3927624,17055,82.93601989746094
1624179069.9800305,17096,25.49930763244629
1624179070.2262328,17113,12.503092765808105
1624179070.6779802,17144,11.69764232635498
1624179072.0764706,17231,36.44269561767578
1624179072.5643153,17259,13.056285858154297
1624179072.9653308,17282,20.508296966552734
1624179073.3208044,17294,11.258783340454102
1624179073.603401,17310,13.56689739227295
1624179074.4113948,17357,48.517333984375
1624179075.5020273,17427,61.521339416503906
1624179078.0709834,17587,44.89266586303711
1624179079.6600924,17695,61.34245300292969
1624179081.0480714,17791,95.52896881103516
1624179083.4823062,17909,63.484840393066406
1624179085.7073095,18058,84.76687622070312
1624179087.5495744,18183,57.78208923339844
1624179089.4847999,18317,54.58717346191406
1624179090.4350271,18382,66.14271545410156
1624179095.674442,18726,128.30633544921875
1624179102.903834,18831,99.31327819824219
1624179108.6071498,19182,89.09449005126953
1624179110.0321882,19279,99.5960693359375
1624179111.3454657,19360,77.4873046875
1624179114.0415816,19534,69.20899963378906
1624179121.5312417,19844,71.96337127685547
1624179125.6324232,20117,65.70179748535156
1624179134.3640811,20700,47.63316345214844
1624179135.547772,20783,85.40191650390625
1624179139.1548605,20945,39.84160232543945
1624179140.7748706,21058,31.51563835144043
1624179142.1183038,21150,83.94511413574219
1624179144.5069914,21316,102.36708068847656
1624179146.6370783,21456,124.93475341796875
1624179148.2510881,21566,102.0674057006836
1624179150.5441737,21719,75.76223754882812
1624179157.3053255,22095,104.17769622802734
1624179158.5614102,22170,76.99431610107422
1624179163.964232,22529,190.65594482421875
1624179165.0737762,22608,43.03778076171875
1624179166.1280355,22681,63.605690002441406
1624179169.46379,22910,79.16338348388672
1624179173.3422544,22996,89.97306823730469
1624179176.7407768,23194,101.38053894042969
1624179178.4347596,23308,114.57353210449219
1624179180.3100376,23437,35.77666473388672
1624179204.759608,24726,390.2427978515625
1624179205.6885877,24786,65.05103302001953
1624179213.465211,25319,272.7117614746094
1624179216.2040162,25516,83.96739196777344
1624179217.3151574,25597,88.51431274414062
1624179226.3481348,25957,67.5597152709961
1624179229.1357377,26151,106.27776336669922
1624179230.6096203,26258,104.82937622070312
1624179235.4875767,26612,96.83086395263672
1624179236.632721,26695,95.67253112792969
1624179245.620484,27166,79.0125503540039
1624179247.2307093,27281,108.74127197265625
1624179283.60475,29543,129.75413513183594
1624179287.0850663,29784,138.84423828125
1624179288.207608,29859,86.2059326171875
1624179290.1033456,29984,125.7379150390625
1624179292.2549784,30130,141.8938751220703
1624179294.0734181,30249,129.34423828125
1624179296.2295532,30394,139.64015197753906
1624179307.0522363,30762,248.45004272460938
1624179310.7358382,31011,154.1929168701172
1624179314.9096844,31299,80.07025146484375
1624179317.874107,31503,119.40000915527344
1624179320.7028394,31698,118.51264190673828
1624179329.946914,32190,139.1588134765625
1624179332.861948,32388,189.64039611816406
1624179342.9639547,33003,223.3118896484375
1624179345.8866847,33197,122.93621063232422
1624179346.825246,33261,73.59844970703125
1624179349.5903842,33449,169.47755432128906
1624179358.7090757,33931,250.02561950683594
1624179361.278278,34106,168.3457489013672
1624179369.187916,34645,185.1016845703125
1624179370.396162,34729,93.24081420898438
1624179374.8910959,35044,71.05006408691406
1624179379.523202,35370,137.67236328125
1624179382.1603343,35559,92.2146224975586
1624179386.7965658,35679,119.1341323852539
1624179388.1684535,35775,113.26300811767578
1624179391.123589,35978,122.63507843017578
1624179405.3825266,36927,113.56713104248047
1624179407.5291343,37075,141.35873413085938
1624179408.6798503,37154,86.09909057617188
1624179411.8039622,37238,93.04136657714844
1624179413.7583127,37373,136.28680419921875
1624179415.8058927,37515,141.87242126464844
1624179416.782332,37582,75.1765365600586
1624179422.698617,37989,109.0789794921875
1624179431.7355683,38613,142.4825439453125
1624179437.6454785,38847,72.75674438476562
1624179439.0473309,38944,101.41079711914062
1624179448.2573068,39578,261.6848449707031
1624179456.2823327,40127,92.09532165527344
1624179462.2226791,40264,137.09173583984375
1624179466.321692,40549,159.15081787109375
1624179471.5878267,40915,129.15724182128906
1624179473.6020083,41056,135.4163055419922
1624179475.3736792,41178,125.55510711669922
1624179482.5680494,41660,160.51780700683594
1624179489.0878458,41790,132.13543701171875
1624179491.3784919,41947,74.2691650390625
1624179494.7774863,42177,212.60311889648438
1624179497.2808404,42349,148.41258239746094
1624179499.6686623,42510,152.20249938964844
1624179504.9896307,42865,297.672607421875
1624179508.5169468,43102,159.2671661376953
1624179509.9322624,43197,109.42914581298828
1624179519.3433232,43714,120.92969512939453
1624179533.6735985,44720,217.31167602539062
1624179537.9667354,45023,168.67855834960938
1624179539.3768275,45124,122.99313354492188
1624179548.9648905,45609,163.7469482421875
1624179551.3552482,45778,157.44805908203125
1624179553.6735098,45945,165.4583282470703
1624179558.7211072,46305,151.8780975341797
1624179563.9438112,46681,148.91136169433594
1624179566.7223797,46868,188.86058044433594
1624179572.556819,47077,208.5333251953125
1624179576.787769,47368,104.61480712890625
1624179579.359452,47552,37.957916259765625
1624179581.2301073,47685,132.57594299316406
1624179582.4646847,47770,104.04866027832031
1624179586.2073722,48031,169.30410766601562
1624179590.9056616,48361,285.1210021972656
1624179599.1965315,48722,177.48260498046875
1624179602.429368,48951,205.5055389404297
1624179605.609408,49177,205.47119140625
1624179607.8141134,49307,137.32376098632812
1624179609.9819136,49431,136.94674682617188
1624179615.5526166,49749,282.7713317871094
1624179627.1180646,50338,117.0726318359375
1624179632.8872986,50719,171.24851989746094
1624179640.5951285,51243,258.48419189453125
1624179642.721185,51388,157.48204040527344
1624179648.1998627,51711,268.9469299316406
1624179666.9757636,52784,293.93511962890625
1624179676.2139852,53422,126.42018127441406
1624179681.6360884,53799,233.86724853515625
1624179683.1302536,53901,115.91907501220703
1624179697.4104624,54660,182.55569458007812
1624179700.6013608,54877,208.89817810058594
1624179702.3057814,54993,125.75677490234375
1624179706.658714,55283,258.9462585449219
1624179709.7399879,55497,198.63795471191406
1624179731.976493,56527,409.7555236816406
1624179736.6244028,56859,175.11717224121094
1624179738.205339,56970,136.36302185058594
1624179745.2645872,57448,151.77110290527344
1624179758.787413,57908,175.9978790283203
1624179761.527046,58095,186.21502685546875
1624179767.3594499,58493,97.55945587158203
1624179775.0818064,59022,249.4034423828125
1624179777.1433432,59164,146.8507537841797
1624179784.36336,59284,123.70671844482422
1624179788.047109,59536,184.42453002929688
1624179795.768726,60064,287.7763977050781
1624179797.7657473,60202,151.39439392089844
1624179802.3788807,60518,266.1168212890625
1624179806.3854148,60782,123.0453872680664
1624179810.9753208,60883,125.41387176513672
1624179815.6527386,61184,272.6837158203125
1624179818.1810415,61364,174.58738708496094
1624179819.2850478,61443,95.6712646484375
1624179821.3960788,61592,156.76034545898438
1624179829.2712188,62145,127.95028686523438
1624179831.7623253,62318,171.4071044921875
1624179844.060259,62673,111.20867919921875
1624179846.231303,62830,168.0999755859375
1624179849.0261059,63027,203.95956420898438
1624179857.9884295,63669,245.73672485351562
1624179859.7954195,63782,131.4403839111328
1624179864.3038604,64064,263.341796875
1624179878.8204908,64641,168.90354919433594
1624179880.5397265,64739,120.42296600341797
1624179883.476937,64906,168.05340576171875
1624179896.257995,65809,149.86032104492188
1624179903.2862847,66012,134.0559844970703
1624179908.3033042,66376,165.4198455810547
1624179910.59816,66542,176.06918334960938
1624179912.31148,66662,138.83309936523438
1624179922.6097538,67387,181.40728759765625
1624179924.1636038,67494,126.35653686523438
1624179925.6676989,67597,122.76219177246094
1624179932.4523933,67695,123.21543884277344
1624179933.8921196,67797,119.12057495117188
1624179936.8569117,68009,212.45396423339844
1624179938.4784443,68121,135.11424255371094
1624179942.5401447,68408,275.930419921875
1624179947.0822332,68727,119.90543365478516
1624179958.9998827,69569,189.0880584716797
1624179967.900452,69819,152.84588623046875
1624179971.3396444,70063,225.9664764404297
1624179979.086428,70605,160.02565002441406
1624179980.328214,70690,107.76669311523438
1624179986.9134157,71138,245.6418914794922
1624179988.6098785,71254,141.5053253173828
1624179995.3808022,71362,138.7428741455078
1624179996.5579588,71443,98.59373474121094
1624180001.400128,71783,319.806884765625
1624180005.3309548,72057,121.47893524169922
1624180007.3941915,72205,155.36068725585938
1624180009.5922363,72353,160.42694091796875
1624180011.9828935,72516,157.7178192138672
1624180017.4458783,72883,229.77023315429688
1624180032.7811105,73354,108.3394546508789
1624180041.6687818,73928,177.05902099609375
1624180043.0130234,74012,114.2520980834961
1624180049.5028453,74451,112.60916137695312
1624180052.8287904,74678,216.2649383544922
1624180060.4113307,74766,100.57484436035156
1624180063.6887307,74992,211.36575317382812
1624180065.1440456,75091,132.25486755371094
1624180066.6208467,75191,125.85588073730469
1624180070.964743,75489,148.96463012695312
1624180078.8470018,76028,185.7972412109375
1624180086.0672882,76192,188.00083923339844
1624180089.368254,76416,144.87210083007812
1624180094.238074,76717,131.19642639160156
1624180099.2683275,77059,154.91372680664062
1624180101.6428452,77219,177.50357055664062
1624180120.7764347,78233,342.21429443359375
1624180122.248157,78332,129.2782745361328
1624180123.9808903,78449,138.88673400878906
1624180128.2224338,78738,176.1970672607422
1624180132.5285134,79031,285.4812316894531
1624180134.2179117,79147,134.27732849121094
1624180149.7891226,79724,184.60780334472656
1624180153.8053136,79996,141.4111785888672
1624180158.3975613,80302,188.94715881347656
1624180162.365715,80573,155.6220703125
1624180164.4390473,80715,190.85569763183594
1624180172.274437,80801,107.38011932373047
1624180180.929756,81374,208.6280517578125
1624180182.3007965,81467,129.5303955078125
1624180184.305897,81604,154.64556884765625
1624180186.1056132,81726,149.84764099121094
1624180188.2597349,81872,165.3749542236328
1624180190.1899645,82003,160.1315460205078
1624180203.4856632,82402,135.07350158691406
1624180205.2791657,82524,141.94761657714844
1624180213.549529,83076,172.86354064941406
1624180215.4394593,83201,161.19761657714844
1624180217.9031272,83358,188.7796173095703
1624180229.8784528,84096,417.50335693359375
1624180242.028811,84504,438.80938720703125
1624180277.7740881,86968,1105.97021484375
1624180279.9361107,87111,187.3795623779297
1624180294.814221,88111,1159.3687744140625
1624180312.9610214,89339,247.71180725097656
1624180315.3744874,89501,214.22657775878906
1624180330.4126515,90422,132.4582977294922
1624180334.807913,90715,369.9072265625
1624180345.555313,91457,674.10546875
1624180388.4673731,94457,1319.9637451171875
1624180403.3553584,95457,1240.0303955078125
1624180447.998507,97788,429.21826171875
1624180450.9323418,97985,272.1237487792969
1624180514.3533635,102253,1314.001953125
1624180553.8837311,104253,1224.2340087890625
1624180568.608814,105253,1258.4361572265625
1624180583.8574307,106253,1317.474609375
1624180598.1839504,107253,1318.5631103515625
1624180612.952134,108253,1342.2261962890625
1624180627.7324216,109253,1283.0736083984375
1624180642.70901,110253,1345.257080078125
1624180687.2424335,113253,1340.5198974609375
1624180712.3565845,114253,1349.6641845703125
1624180727.7537313,115253,1332.025390625
1624180742.5691864,116253,1349.574951171875
